index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
1690,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1691,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
1692,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
1693,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
1694,48,21,26,41, 54.17, 43.75,11,7, 63.41,100.00
1695,48,24,31,43, 64.58, 50.00,12,8, 72.09,100.00
1696,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
1697,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
1698,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
1699,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
1700,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
1701,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
1702,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1703,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
1704,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
1705,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
1706,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
1707,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
1708,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
1709,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
1710,48,22,18,28, 37.50, 45.83,9,7, 64.29,100.00
1711,48,25,28,35, 58.33, 52.08,11,8, 80.00,100.00
1712,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1713,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1714,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1715,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1716,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1717,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1718,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1719,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
1720,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1721,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
1722,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1723,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
1724,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1725,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
1726,48,27,28,41, 58.33, 56.25,11,8, 68.29,100.00
1727,48,30,48,48,100.00, 62.50,13,9,100.00,100.00
1728,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
1729,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1730,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
1731,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1732,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
1733,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1734,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
1735,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1736,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1737,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1738,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1739,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1740,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1741,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1742,48,24,16,28, 33.33, 50.00,9,7, 57.14,100.00
1743,48,27,16,28, 33.33, 56.25,9,8, 57.14,100.00
1744,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
1745,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1746,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
1747,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1748,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
1749,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1750,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
1751,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
1752,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1753,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1754,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1755,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1756,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1757,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
1758,48,29,26,41, 54.17, 60.42,11,8, 63.41,100.00
1759,48,32,31,43, 64.58, 66.67,12,9, 72.09,100.00
1760,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
1761,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
1762,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
1763,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
1764,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1765,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1766,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1767,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1768,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
1769,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
1770,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
1771,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
1772,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1773,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
1774,48,30,18,28, 37.50, 62.50,9,8, 64.29,100.00
1775,48,33,28,35, 58.33, 68.75,11,9, 80.00,100.00
1776,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
1777,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
1778,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
1779,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
1780,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
1781,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
1782,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
1783,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
1784,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
1785,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
1786,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
1787,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
1788,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
1789,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
1790,48,35,28,41, 58.33, 72.92,11,9, 68.29,100.00
1791,48,38,48,48,100.00, 79.17,13,10,100.00,100.00
1792,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
1793,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
1794,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
1795,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
1796,48,11,7,8, 14.58, 22.92,3,4, 87.50,100.00
1797,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
1798,48,13,9,10, 18.75, 27.08,4,5, 90.00,100.00
1799,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
1800,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
1801,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
1802,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
1803,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
1804,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
1805,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
1806,48,16,16,28, 33.33, 33.33,9,6, 57.14,100.00
1807,48,19,16,28, 33.33, 39.58,9,7, 57.14,100.00
1808,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
1809,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
1810,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
1811,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1812,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
1813,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
1814,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
1815,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
1816,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
1817,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
1818,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1819,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
1820,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
1821,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
1822,48,21,26,41, 54.17, 43.75,11,7, 63.41,100.00
1823,48,24,26,41, 54.17, 50.00,11,8, 63.41,100.00
1824,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
1825,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
1826,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
1827,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
1828,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
1829,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
1830,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1831,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
1832,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
1833,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
1834,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
1835,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
1836,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
1837,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
1838,48,22,18,28, 37.50, 45.83,9,7, 64.29,100.00
1839,48,25,28,35, 58.33, 52.08,11,8, 80.00,100.00
1840,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1841,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1842,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1843,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1844,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1845,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1846,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1847,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
1848,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1849,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
1850,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1851,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
1852,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1853,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
1854,48,27,28,41, 58.33, 56.25,11,8, 68.29,100.00
1855,48,30,41,48, 85.42, 62.50,13,9, 85.42,100.00
1856,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
1857,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1858,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
1859,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1860,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
1861,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1862,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
1863,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1864,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1865,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1866,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1867,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1868,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1869,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1870,48,24,16,28, 33.33, 50.00,9,7, 57.14,100.00
1871,48,27,16,28, 33.33, 56.25,9,8, 57.14,100.00
1872,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
1873,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1874,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
1875,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1876,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
1877,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1878,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
1879,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
1880,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1881,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1882,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1883,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1884,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1885,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
1886,48,29,26,41, 54.17, 60.42,11,8, 63.41,100.00
1887,48,32,26,41, 54.17, 66.67,11,9, 63.41,100.00
1888,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
1889,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
1890,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
1891,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
1892,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1893,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1894,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1895,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1896,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
1897,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
1898,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
1899,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
1900,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1901,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
1902,48,30,18,28, 37.50, 62.50,9,8, 64.29,100.00
1903,48,33,28,35, 58.33, 68.75,11,9, 80.00,100.00
1904,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
1905,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
1906,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
1907,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
1908,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
1909,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
1910,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
1911,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
1912,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
1913,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
1914,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
1915,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
1916,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
1917,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
1918,48,35,28,41, 58.33, 72.92,11,9, 68.29,100.00
1919,48,38,41,48, 85.42, 79.17,13,10, 85.42,100.00
1920,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
1921,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
1922,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
1923,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1924,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
1925,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
1926,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
1927,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
1928,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
1929,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
1930,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
1931,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
1932,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
1933,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
1934,48,21,16,28, 33.33, 43.75,9,7, 57.14,100.00
1935,48,24,16,28, 33.33, 50.00,9,8, 57.14,100.00
1936,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
1937,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1938,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
1939,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1940,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
1941,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
1942,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
1943,48,26,9,10, 18.75, 54.17,4,8, 90.00,100.00
1944,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1945,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1946,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1947,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
1948,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
1949,48,27,7,8, 14.58, 56.25,3,8, 87.50,100.00
1950,48,26,26,41, 54.17, 54.17,11,8, 63.41,100.00
1951,48,29,31,43, 64.58, 60.42,12,9, 72.09,100.00
1952,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
1953,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1954,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
1955,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1956,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
1957,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1958,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
1959,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
1960,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
1961,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
1962,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
1963,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
1964,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
1965,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
1966,48,27,18,28, 37.50, 56.25,9,8, 64.29,100.00
1967,48,30,28,35, 58.33, 62.50,11,9, 80.00,100.00
1968,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1969,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1970,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1971,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1972,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1973,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
1974,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
1975,48,32,9,10, 18.75, 66.67,4,9, 90.00,100.00
1976,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1977,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
1978,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1979,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
1980,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
1981,48,33,7,8, 14.58, 68.75,3,9, 87.50,100.00
1982,48,32,28,41, 58.33, 66.67,11,9, 68.29,100.00
1983,48,35,48,48,100.00, 72.92,13,10,100.00,100.00
1984,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
1985,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1986,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
1987,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1988,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
1989,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1990,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
1991,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
1992,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
1993,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
1994,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
1995,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
1996,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
1997,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
1998,48,29,16,28, 33.33, 60.42,9,8, 57.14,100.00
1999,48,32,16,28, 33.33, 66.67,9,9, 57.14,100.00
2000,48,27,7,8, 14.58, 56.25,3,6, 87.50,100.00
2001,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
2002,48,29,9,10, 18.75, 60.42,4,7, 90.00,100.00
2003,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
2004,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
2005,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
2006,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
2007,48,34,9,10, 18.75, 70.83,4,9, 90.00,100.00
2008,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
2009,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
2010,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
2011,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
2012,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
2013,48,35,7,8, 14.58, 72.92,3,9, 87.50,100.00
2014,48,34,26,41, 54.17, 70.83,11,9, 63.41,100.00
2015,48,37,31,43, 64.58, 77.08,12,10, 72.09,100.00
2016,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
2017,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
2018,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
2019,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
2020,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
2021,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
2022,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
2023,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
2024,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
2025,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
2026,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
2027,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
2028,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
2029,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
2030,48,35,18,28, 37.50, 72.92,9,9, 64.29,100.00
2031,48,38,28,35, 58.33, 79.17,11,10, 80.00,100.00
2032,48,33,7,8, 14.58, 68.75,3,7, 87.50,100.00
2033,48,36,7,8, 14.58, 75.00,3,8, 87.50,100.00
2034,48,35,9,10, 18.75, 72.92,4,8, 90.00,100.00
2035,48,38,9,10, 18.75, 79.17,4,9, 90.00,100.00
2036,48,35,7,8, 14.58, 72.92,3,8, 87.50,100.00
2037,48,38,7,8, 14.58, 79.17,3,9, 87.50,100.00
2038,48,37,9,10, 18.75, 77.08,4,9, 90.00,100.00
2039,48,40,9,10, 18.75, 83.33,4,10, 90.00,100.00
2040,48,36,7,8, 14.58, 75.00,3,8, 87.50,100.00
2041,48,39,7,8, 14.58, 81.25,3,9, 87.50,100.00
2042,48,38,9,10, 18.75, 79.17,4,9, 90.00,100.00
2043,48,41,9,10, 18.75, 85.42,4,10, 90.00,100.00
2044,48,38,7,8, 14.58, 79.17,3,9, 87.50,100.00
2045,48,41,7,8, 14.58, 85.42,3,10, 87.50,100.00
2046,48,40,28,41, 58.33, 83.33,11,10, 68.29,100.00
2047,48,43,48,48,100.00, 89.58,13,11,100.00,100.00
2048,48,3,7,8, 14.58,  6.25,3,1, 87.50,100.00
2049,48,6,7,8, 14.58, 12.50,3,2, 87.50,100.00
2050,48,5,9,10, 18.75, 10.42,4,2, 90.00,100.00
2051,48,8,9,10, 18.75, 16.67,4,3, 90.00,100.00
2052,48,5,7,8, 14.58, 10.42,3,2, 87.50,100.00
2053,48,8,7,8, 14.58, 16.67,3,3, 87.50,100.00
2054,48,7,9,10, 18.75, 14.58,4,3, 90.00,100.00
2055,48,10,9,10, 18.75, 20.83,4,4, 90.00,100.00
2056,48,6,7,8, 14.58, 12.50,3,2, 87.50,100.00
2057,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
2058,48,8,9,10, 18.75, 16.67,4,3, 90.00,100.00
2059,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
2060,48,8,7,8, 14.58, 16.67,3,3, 87.50,100.00
2061,48,11,7,8, 14.58, 22.92,3,4, 87.50,100.00
2062,48,10,16,28, 33.33, 20.83,9,4, 57.14,100.00
2063,48,13,16,28, 33.33, 27.08,9,5, 57.14,100.00
2064,48,8,7,8, 14.58, 16.67,3,2, 87.50,100.00
2065,48,11,7,8, 14.58, 22.92,3,3, 87.50,100.00
2066,48,10,9,10, 18.75, 20.83,4,3, 90.00,100.00
2067,48,13,9,10, 18.75, 27.08,4,4, 90.00,100.00
2068,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
2069,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
2070,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
2071,48,15,9,10, 18.75, 31.25,4,5, 90.00,100.00
2072,48,11,7,8, 14.58, 22.92,3,3, 87.50,100.00
2073,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
2074,48,13,9,10, 18.75, 27.08,4,4, 90.00,100.00
2075,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
2076,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
2077,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
2078,48,15,26,41, 54.17, 31.25,11,5, 63.41,100.00
2079,48,18,26,41, 54.17, 37.50,11,6, 63.41,100.00
2080,48,9,7,8, 14.58, 18.75,3,2, 87.50,100.00
2081,48,12,7,8, 14.58, 25.00,3,3, 87.50,100.00
2082,48,11,9,10, 18.75, 22.92,4,3, 90.00,100.00
2083,48,14,9,10, 18.75, 29.17,4,4, 90.00,100.00
2084,48,11,7,8, 14.58, 22.92,3,3, 87.50,100.00
2085,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
2086,48,13,9,10, 18.75, 27.08,4,4, 90.00,100.00
2087,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
2088,48,12,7,8, 14.58, 25.00,3,3, 87.50,100.00
2089,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
2090,48,14,9,10, 18.75, 29.17,4,4, 90.00,100.00
2091,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
2092,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
2093,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
2094,48,16,16,28, 33.33, 33.33,9,5, 57.14,100.00
2095,48,19,25,33, 52.08, 39.58,10,6, 75.76,100.00
2096,48,14,7,8, 14.58, 29.17,3,3, 87.50,100.00
2097,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
2098,48,16,9,10, 18.75, 33.33,4,4, 90.00,100.00
